STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,total injuries,DEATHS_DIRECT,DEATHS_INDIRECT,total deaths,DAMAGE_PROPERTY,DAMAGE_CROPS,DAMAGE_PROPERTY_FIXED,DAMAGE_CROPS_FIXED,DAMAGE_SUM,OUR_METRIC
MISSOURI,September,Flood,BENTON,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
PENNSYLVANIA,September,Flood,WASHINGTON,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OKLAHOMA,August,Flood,CLEVELAND,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MASSACHUSETTS,August,Flood,SUFFOLK,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MASSACHUSETTS,August,Flood,ESSEX,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MASSACHUSETTS,August,Flood,BRISTOL,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MASSACHUSETTS,August,Flood,HAMPDEN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MARYLAND,May,Flood,FREDERICK,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
VIRGINIA,June,Flood,SPOTSYLVANIA,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MASSACHUSETTS,June,Flood,WORCESTER,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
IDAHO,June,Flood,CUSTER,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
SOUTH DAKOTA,May,Flood,FALL RIVER,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
WISCONSIN,October,Flood,KENOSHA,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
NORTH CAROLINA,December,Flood,BUNCOMBE,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
IOWA,September,Flood,FRANKLIN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MASSACHUSETTS,July,Flood,NORFOLK,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
SOUTH DAKOTA,July,Flood,LINCOLN,0,0,0,0,0,0,5.00K,5.00K,5000,5000,10000,0.000666667
WISCONSIN,August,Flood,GREEN,0,0,0,0,0,0,5.00K,5.00K,5000,5000,10000,0.000666667
ILLINOIS,September,Flood,WAYNE,0,0,0,0,0,0,0.00K,10.00K,0,10000,10000,0.000666667
INDIANA,September,Flood,PIKE,0,0,0,0,0,0,0.00K,10.00K,0,10000,10000,0.000666667
INDIANA,September,Flood,GIBSON,0,0,0,0,0,0,0.00K,10.00K,0,10000,10000,0.000666667
TEXAS,October,Flood,HOCKLEY,0,0,0,0,0,0,0.00K,10.00K,0,10000,10000,0.000666667
ILLINOIS,September,Flood,WHITE,0,0,0,0,0,0,0.00K,10.00K,0,10000,10000,0.000666667
FLORIDA,May,Tornado,DE SOTO,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
ARKANSAS,January,Tornado,FRANKLIN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
TEXAS,March,Tornado,CALDWELL,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,March,Tornado,CALCASIEU,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
ALABAMA,February,Tornado,WASHINGTON,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSISSIPPI,March,Tornado,RANKIN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSISSIPPI,April,Tornado,JEFFERSON DAVIS,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,April,Tornado,ALLEN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
WEST VIRGINIA,June,Tornado,MONONGALIA,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
PENNSYLVANIA,June,Tornado,WESTMORELAND,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
ILLINOIS,September,Tornado,COOK,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OHIO,May,Tornado,BROWN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSOURI,May,Tornado,DOUGLAS,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSOURI,August,Tornado,BARTON,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
SOUTH CAROLINA,August,Tornado,ABBEVILLE,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
NEW YORK,August,Tornado,QUEENS,0,0,0,0,0,0,10.00K,,10000,0,10000,0.000666667
FLORIDA,December,Tornado,HILLSBOROUGH,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
FLORIDA,June,Tornado,VOLUSIA,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OKLAHOMA,May,Tornado,GRADY,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OKLAHOMA,May,Tornado,CLEVELAND,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OKLAHOMA,May,Tornado,MCCLAIN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OKLAHOMA,May,Tornado,PONTOTOC,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OKLAHOMA,May,Tornado,MCCLAIN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
PENNSYLVANIA,July,Tornado,TIOGA,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OKLAHOMA,May,Tornado,WOODS,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
IOWA,October,Tornado,APPANOOSE,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
GEORGIA,June,Tornado,WALKER,0,0,0,0,0,0,10.00K,,10000,0,10000,0.000666667
GEORGIA,December,Tornado,TIFT,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
GEORGIA,October,Tornado,FULTON,0,0,0,0,0,0,10.00K,,10000,0,10000,0.000666667
OKLAHOMA,October,Tornado,OKLAHOMA,0,0,0,0,0,0,10.00K,,10000,0,10000,0.000666667
VIRGINIA,October,Tornado,GLOUCESTER,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,October,Tornado,CALCASIEU,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,October,Tornado,RAPIDES,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,October,Tornado,BEAUREGARD,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,October,Tornado,RAPIDES,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
OHIO,October,Tornado,ATHENS,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
TENNESSEE,November,Tornado,HICKMAN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
TENNESSEE,November,Tornado,HICKMAN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
TENNESSEE,November,Tornado,WAYNE,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,November,Tornado,CATAHOULA,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,November,Tornado,AVOYELLES,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSISSIPPI,November,Tornado,SMITH,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
LOUISIANA,November,Tornado,AVOYELLES,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSISSIPPI,November,Tornado,RANKIN,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSISSIPPI,November,Tornado,SCOTT,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
MISSISSIPPI,September,Tropical Depression,NOXUBEE,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
FLORIDA,October,Tropical Storm,COASTAL JEFFERSON,0,0,0,0,0,0,10.00K,0.00K,10000,0,10000,0.000666667
SOUTH CAROLINA,October,Flash Flood,LEXINGTON,0,0,0,0,0,0,10.00K,0.10K,10000,100,10100,0.000673333
PENNSYLVANIA,June,Flash Flood,FAYETTE,0,0,0,0,0,0,10.00K,1.00K,10000,1000,11000,0.000733333
INDIANA,September,Flash Flood,DAVIESS,0,0,0,0,0,0,10.00K,1.00K,10000,1000,11000,0.000733333
PENNSYLVANIA,July,Flash Flood,ALLEGHENY,0,0,0,0,0,0,10.00K,1.00K,10000,1000,11000,0.000733333
PENNSYLVANIA,July,Flash Flood,FAYETTE,0,0,0,0,0,0,10.00K,1.00K,10000,1000,11000,0.000733333
WISCONSIN,October,Flood,GREEN,0,0,0,0,0,0,1.00K,10.00K,1000,10000,11000,0.000733333
WISCONSIN,October,Flood,ROCK,0,0,0,0,0,0,1.00K,10.00K,1000,10000,11000,0.000733333
CALIFORNIA,March,Avalanche,MONO,6,0,6,0,0,0,,,0,0,0,0.0008
OKLAHOMA,April,Wildfire,ROGER MILLS,1,0,1,1,0,1,,,0,0,0,0.0008
INDIANA,December,Flood,FRANKLIN,0,0,0,1,0,1,2.00K,0.00K,2000,0,2000,0.0008
MISSISSIPPI,February,Flash Flood,OKTIBBEHA,0,0,0,0,0,0,12.00K,0.00K,12000,0,12000,0.0008
MISSISSIPPI,April,Flash Flood,LEAKE,0,0,0,0,0,0,12.00K,0.00K,12000,0,12000,0.0008
NEW YORK,August,Flash Flood,TIOGA,0,0,0,0,0,0,12.00K,0.00K,12000,0,12000,0.0008
LOUISIANA,February,Flood,RICHLAND,0,0,0,0,0,0,12.00K,0.00K,12000,0,12000,0.0008
ILLINOIS,December,Tornado,SCHUYLER,0,0,0,0,0,0,12.00K,0.00K,12000,0,12000,0.0008
IOWA,September,Flood,FLOYD,0,0,0,0,0,0,10.00K,4.00K,10000,4000,14000,0.000933333
NORTH CAROLINA,September,Tropical Storm,WASHINGTON,0,0,0,0,0,0,14.00K,,14000,0,14000,0.000933333
NORTH CAROLINA,September,Flood,UNION,0,0,0,1,0,1,5.00K,0.00K,5000,0,5000,0.001
OHIO,May,Flash Flood,HOLMES,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,February,Flash Flood,FRANKLIN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,February,Flash Flood,SHARKEY,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,January,Flash Flood,CALCASIEU,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,April,Flash Flood,NESHOBA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TEXAS,June,Flash Flood,MITCHELL,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEBRASKA,June,Flash Flood,THAYER,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TENNESSEE,April,Flash Flood,DAVIDSON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,July,Flash Flood,HINDS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,July,Flash Flood,SULLIVAN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MICHIGAN,September,Flash Flood,ALGER,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,September,Flash Flood,UNION,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,July,Flash Flood,BRADFORD,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
ARIZONA,September,Flash Flood,PIMA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,September,Flash Flood,CHEMUNG,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,September,Flash Flood,CHEMUNG,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,July,Flash Flood,BRADFORD,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TEXAS,September,Flash Flood,DALLAS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NORTH DAKOTA,July,Flash Flood,EMMONS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
ILLINOIS,September,Flash Flood,PERRY,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,August,Flash Flood,WYOMING,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,August,Flash Flood,ESSEX,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,August,Flash Flood,CHEMUNG,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,August,Flash Flood,BROOME,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,August,Flash Flood,BROOME,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,August,Flash Flood,BRADFORD,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,August,Flash Flood,BRADFORD,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
KENTUCKY,August,Flash Flood,LEWIS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,August,Flash Flood,WASHINGTON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NORTH CAROLINA,August,Flash Flood,ALAMANCE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NORTH CAROLINA,August,Flash Flood,ALAMANCE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,August,Flash Flood,TIOGA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MARYLAND,August,Flash Flood,CARROLL,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
GEORGIA,May,Flash Flood,TALBOT,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
GEORGIA,May,Flash Flood,HARRIS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
GEORGIA,May,Flash Flood,TALBOT,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
GEORGIA,July,Flash Flood,LUMPKIN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
AMERICAN SAMOA,October,Flash Flood,TUTUILA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
WISCONSIN,August,Flash Flood,COLUMBIA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TENNESSEE,May,Flash Flood,MACON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
ARIZONA,July,Flash Flood,MARICOPA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSOURI,July,Flash Flood,DOUGLAS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
AMERICAN SAMOA,August,Flash Flood,TUTUILA,0,0,0,0,0,0,10.00K,5.00K,10000,5000,15000,0.001
COLORADO,July,Flash Flood,PARK,0,0,0,0,0,0,10.00K,5.00K,10000,5000,15000,0.001
INDIANA,April,Flash Flood,DECATUR,0,0,0,0,0,0,10.00K,5.00K,10000,5000,15000,0.001
PENNSYLVANIA,July,Flash Flood,INDIANA,0,0,0,0,0,0,10.00K,5.00K,10000,5000,15000,0.001
TENNESSEE,February,Flood,MADISON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TENNESSEE,February,Flood,WEAKLEY,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
KENTUCKY,February,Flood,PERRY,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
KENTUCKY,February,Flood,LAWRENCE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
INDIANA,March,Flood,GIBSON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TENNESSEE,February,Flood,HENDERSON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TENNESSEE,February,Flood,HENRY,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
INDIANA,March,Flood,PIKE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
ARKANSAS,March,Flood,CHICOT,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
INDIANA,April,Flood,GIBSON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
WEST VIRGINIA,April,Flood,HARRISON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MONTANA,April,Flood,MISSOULA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MONTANA,April,Flood,MISSOULA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,May,Flood,SUFFOLK,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
FLORIDA,May,Flood,BROWARD,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,September,Flood,WASHINGTON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSOURI,September,Flood,BENTON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,September,Flood,BEAVER,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,August,Flood,BARNSTABLE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,August,Flood,MIDDLESEX,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,August,Flood,WORCESTER,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,August,Flood,BRISTOL,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,August,Flood,BARNSTABLE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,August,Flood,HAMPDEN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MASSACHUSETTS,June,Flood,MIDDLESEX,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MARYLAND,June,Flood,ANNE ARUNDEL,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,December,Flood,LAUDERDALE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
WISCONSIN,September,Flood,JEFFERSON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
CONNECTICUT,October,Flood,HARTFORD,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
WISCONSIN,October,Flood,GREEN,0,0,0,0,0,0,10.00K,5.00K,10000,5000,15000,0.001
WISCONSIN,October,Flood,LAFAYETTE,0,0,0,0,0,0,10.00K,5.00K,10000,5000,15000,0.001
ILLINOIS,September,Flood,GALLATIN,0,0,0,0,0,0,0.00K,15.00K,0,15000,15000,0.001
FLORIDA,October,Storm Surge/Tide,COASTAL CITRUS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,January,Tornado,VERNON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,March,Tornado,HINDS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,March,Tornado,CALDWELL,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,April,Tornado,RICHLAND,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,April,Tornado,RANKIN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,April,Tornado,WARREN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
ARKANSAS,April,Tornado,SEBASTIAN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,April,Tornado,OKTIBBEHA,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,April,Tornado,WEBSTER,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,April,Tornado,CLAIBORNE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,April,Tornado,WEST CARROLL,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,April,Tornado,LAMAR,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
PENNSYLVANIA,June,Tornado,WESTMORELAND,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
GEORGIA,November,Tornado,BIBB,0,0,0,0,0,0,15.00K,,15000,0,15000,0.001
TENNESSEE,September,Tornado,FENTRESS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MINNESOTA,September,Tornado,GOODHUE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
OKLAHOMA,August,Tornado,ROGERS,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
WISCONSIN,May,Tornado,WASHINGTON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
WISCONSIN,June,Tornado,LAFAYETTE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
GEORGIA,August,Tornado,JONES,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,December,Tornado,YAZOO,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
ALABAMA,December,Tornado,HOUSTON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,October,Tornado,CALCASIEU,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
LOUISIANA,October,Tornado,EVANGELINE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TEXAS,October,Tornado,HILL,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
NEW YORK,October,Tornado,ERIE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,November,Tornado,PONTOTOC,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
OKLAHOMA,November,Tornado,OSAGE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
OKLAHOMA,November,Tornado,ADAIR,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TENNESSEE,November,Tornado,WHITE,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
TENNESSEE,November,Tornado,HICKMAN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
WISCONSIN,August,Tornado,WALWORTH,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,November,Tornado,MADISON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,November,Tornado,RANKIN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,November,Tornado,SCOTT,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
ARKANSAS,April,Tornado,BAXTER,0,0,0,0,0,0,10.00K,5.00K,10000,5000,15000,0.001
MISSISSIPPI,September,Tropical Depression,SMITH,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,September,Tropical Depression,SCOTT,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,September,Tropical Depression,COVINGTON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,September,Tropical Depression,WINSTON,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
MISSISSIPPI,September,Tropical Storm,FORREST,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
IDAHO,September,Wildfire,LOWER SNAKE RIVER PLAIN,0,0,0,0,0,0,15.00K,0.00K,15000,0,15000,0.001
IOWA,June,Tornado,WINNEBAGO,0,0,0,0,0,0,15.00K,0.50K,15000,500,15500,0.001033333
OKLAHOMA,April,Wildfire,DEWEY,3,0,3,1,0,1,,,0,0,0,0.001066667
MISSISSIPPI,January,Tornado,JONES,1,0,1,0,0,0,15.00K,0.00K,15000,0,15000,0.001133333
MARYLAND,November,Tornado,BALTIMORE,1,0,1,0,0,0,15.00K,,15000,0,15000,0.001133333
MISSISSIPPI,September,Flash Flood,RANKIN,0,0,0,0,0,0,17.00K,0.00K,17000,0,17000,0.001133333
MISSISSIPPI,September,Flash Flood,CLAY,0,0,0,0,0,0,17.00K,0.00K,17000,0,17000,0.001133333
IOWA,October,Tornado,CLARKE,0,0,0,0,0,0,15.00K,2.00K,15000,2000,17000,0.001133333
CALIFORNIA,August,Wildfire,WEST SLOPE NORTHERN SIERRA NEVADA,0,9,9,0,0,0,,0.00K,0,0,0,0.0012
KANSAS,August,Flash Flood,MONTGOMERY,0,0,0,2,0,2,0.00K,0.00K,0,0,0,0.001333333
TEXAS,December,Flash Flood,CALDWELL,0,0,0,2,0,2,0.00K,0.00K,0,0,0,0.001333333
MARYLAND,August,Flash Flood,HARFORD,0,0,0,2,0,2,0.00K,0.00K,0,0,0,0.001333333
NORTH CAROLINA,September,Flash Flood,SCOTLAND,0,0,0,2,0,2,0.00K,0.00K,0,0,0,0.001333333
OKLAHOMA,October,Flood,JOHNSTON,0,0,0,2,0,2,0.00K,0.00K,0,0,0,0.001333333
SOUTH CAROLINA,September,Hurricane,CENTRAL HORRY,0,0,0,0,2,2,0.00K,0.00K,0,0,0,0.001333333
MARYLAND,November,Tornado,BALTIMORE CITY (C),0,0,0,2,0,2,,,0,0,0,0.001333333
TEXAS,September,Flash Flood,TARRANT,0,0,0,1,0,1,10.00K,0.00K,10000,0,10000,0.001333333
KENTUCKY,September,Flash Flood,JEFFERSON,0,0,0,1,0,1,10.00K,0.00K,10000,0,10000,0.001333333
NORTH CAROLINA,September,Flash Flood,ROBESON,0,0,0,1,0,1,10.00K,0.00K,10000,0,10000,0.001333333
SOUTH CAROLINA,September,Flash Flood,HORRY,0,0,0,1,0,1,10.00K,0.00K,10000,0,10000,0.001333333
ARIZONA,August,Flash Flood,COCHISE,0,0,0,1,0,1,10.00K,0.00K,10000,0,10000,0.001333333
KENTUCKY,December,Flood,MONROE,0,0,0,1,0,1,10.00K,0.00K,10000,0,10000,0.001333333
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
MASSACHUSETTS,January,Coastal Flood,SUFFOLK,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
KENTUCKY,May,Flash Flood,LEWIS,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
MISSISSIPPI,February,Flash Flood,LEFLORE,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
TENNESSEE,May,Flash Flood,HENRY,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
INDIANA,April,Flash Flood,UNION,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
TEXAS,September,Flash Flood,DENTON,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
TEXAS,September,Flash Flood,MIDLAND,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
SOUTH CAROLINA,July,Flash Flood,CHARLESTON,0,0,0,0,0,0,20.00K,0.00K,20000,0,20000,0.001333333
